Label,Title,Link,Media,Date,Polarity
0.3818,DeFi Tokens Are the Evolution: AVAX Tops as Three Other Cryptos Stay Bullish,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/defi-tokens-are-the-evolution-avax-tops-as-three-other-cryptos-stay-bullish-2661758,CoinQuora,"Oct 31, 2021",-0.125
0.4588,Aavegotchi Review: Tamagotchi but with Ghosts [Halloween Special],https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/aavegotchi-review-tamagotchi-but-with-ghosts-halloween-special-2661753,DailyCoin,"Oct 31, 2021",0.35714285714285715
0.34,Paris Restaurant ‘Le Bistrot d’Eleonore et Maxence’ Now Accept SHIB Payment,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/paris-restaurant-le-bistrot-deleonore-et-maxence-now-accept-shib-payment-2661752,CoinQuora,"Oct 31, 2021",0.0
-0.0772,Satoshi Nakamoto’s Bitcoin white paper is now a 13-year-old teenager,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/satoshi-nakamotos-bitcoin-white-paper-is-now-a-13yearold-teenager-2661751,Cointelegraph,"Oct 31, 2021",0.0
0.2263,Hashbon Rocket: Reinventing Decentralized Finance with Cross-Chain DEX,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/hashbon-rocket-reinventing-decentralized-finance-with-crosschain-dex-2661734,CoinQuora,"Oct 31, 2021",0.0
-0.4767,Latinx communities continue to rise above Bitcoin adoption obstacles,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/latinx-communities-continue-to-rise-above-bitcoin-adoption-obstacles-2661733,Cointelegraph,"Oct 31, 2021",-0.025
0.0,Today’s Top 10 Coins by Social Volume,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/todays-top-10-coins-by-social-volume-2661730,CoinQuora,"Oct 31, 2021",0.26666666666666666
0.0,"Goodbye Telegram, Here Comes Secretum",https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/goodbye-telegram-here-comes-secretum-2661718,CoinQuora,"Oct 31, 2021",0.0
0.0,ADALend Ignites The DeFi Space,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/adalend-ignites-the-defi-space-2661717,CoinQuora,"Oct 31, 2021",0.0
0.296,Solana Native Soldex AI — Renewing Hope For DEX and AI,https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/solana-native-soldex-ai--renewing-hope-for-dex-and-ai-2661716,CoinQuora,"Oct 31, 2021",0.0
0.0,"Ethereum’s new all-time high prepares ETH for 'continuation to $5,000'",https://www.investing.com/news/cryptocurrency-news/6/news/cryptocurrency-news/ethereums-new-alltime-high-prepares-eth-for-continuation-to-5000-2661714,Cointelegraph,"Oct 31, 2021",0.1481818181818182
0.1779,Aavegotchi gains 50% as ‘Gotchiverse’ auctions set a path to the Metaverse,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/aavegotchi-gains-50-as-gotchiverse-auctions-set-a-path-to-the-metaverse-2661686,Cointelegraph,"Oct 30, 2021",0.0
0.7096,"Altcoin Roundup: Dogecoin, Shiba Inu and memes are hauling the dogsled to mass adoption",https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/altcoin-roundup-dogecoin-shiba-inu-and-memes-are-hauling-the-dogsled-to-mass-adoption-2661682,Cointelegraph,"Oct 30, 2021",0.0
0.2023,US Senator Hagerty to CFPB Director: Don’t Stifle Crypto Innovation ,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/us-senator-hagerty-to-cfpb-director-dont-stifle-crypto-innovation-2661681,Cointelegraph,"Oct 30, 2021",0.0
0.0,DeFi protocol Aave encounters major capital flight ,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/defi-protocol-aave-encounters-major-capital-flight-2661679,Cointelegraph,"Oct 30, 2021",0.0625
0.7003,Blockchain technology can make micropayments finally functional,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/blockchain-technology-can-make-micropayments-finally-functional-2661675,Cointelegraph,"Oct 30, 2021",0.0
0.0,AMC Theatres CEO considers adding Shiba Inu as payment for ticket purchases ,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/amc-theatres-ceo-considers-adding-shiba-inu-as-payment-for-ticket-purchases-2661674,Cointelegraph,"Oct 30, 2021",0.0
0.3818,Celebrities are embracing NFTs in a big way,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/celebrities-are-embracing-nfts-in-a-big-way-2661664,Cointelegraph,"Oct 30, 2021",0.0
0.4588,Kazakhstan expects at least $1.5B in economic activity from crypto mining within 5 years,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/kazakhstan-expects-at-least-15b-in-economic-activity-from-crypto-mining-within-5-years-2661661,Cointelegraph,"Oct 30, 2021",-0.04999999999999999
0.34,Cardano stablecoin protocol Ardana raises $10M in latest funding round,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/cardano-stablecoin-protocol-ardana-raises-10m-in-latest-funding-round-2661653,Cointelegraph,"Oct 30, 2021",0.15
-0.0772,"Bakkt stock goes parabolic, GBTC outpaces BITO ETF and Tom Brady offers 1 BTC for 600th touchdown ball: Hodler’s Digest, Oct. 24-30",https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/bakkt-stock-goes-parabolic-gbtc-outpaces-bito-etf-and-tom-brady-offers-1-btc-for-600th-touchdown-ball-hodlers-digest-oct-2430-2661651,Cointelegraph,"Oct 30, 2021",0.1
0.2263,The United States will become the global crypto and blockchain leader,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/the-united-states-will-become-the-global-crypto-and-blockchain-leader-2661644,Cointelegraph,"Oct 30, 2021",0.0
-0.4767,"Price analysis 10/29: BTC, ETH, BNB, ADA, SOL, XRP, DOT, DOGE, SHIB, LUNA",https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/price-analysis-1029-btc-eth-bnb-ada-sol-xrp-dot-doge-shib-luna-2661642,Cointelegraph,"Oct 30, 2021",0.0
0.0,2TM Group Now Holds $1M in Fingerprints DAO Stake,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/2tm-group-now-holds-1m-in-fingerprints-dao-stake-2661641,CoinQuora,"Oct 30, 2021",0.0
0.0,The future of longevity lies with digital currency visionaries,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/the-future-of-longevity-lies-with-digital-currency-visionaries-2661638,Cointelegraph,"Oct 30, 2021",0.0
0.0,Rally founders launch crypto venture studio backed by a16z partner ,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/rally-founders-launch-crypto-venture-studio-backed-by-a16z-partner-2661632,Cointelegraph,"Oct 30, 2021",0.0
0.296,The major tax myths about cryptocurrency debunked,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/the-major-tax-myths-about-cryptocurrency-debunked-2661629,Cointelegraph,"Oct 30, 2021",0.0625
0.0,Crypto lending firms on the hot seat: New regulations are coming?,https://www.investing.com/news/cryptocurrency-news/7/news/cryptocurrency-news/crypto-lending-firms-on-the-hot-seat-new-regulations-are-coming-2661628,Cointelegraph,"Oct 30, 2021",0.19318181818181818
0.1779,Ubisoft will seek to invest in and create blockchain games ,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/ubisoft-will-seek-to-invest-in-and-create-blockchain-games-2661624,Cointelegraph,"Oct 30, 2021",0.0
0.7096,"Finance Redefined: Near’s $800M fund, Miami embraces crypto, Oct. 22–29 ",https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/finance-redefined-nears-800m-fund-miami-embraces-crypto-oct-2229-2661618,Cointelegraph,"Oct 30, 2021",0.1
0.2023,AVAX tops the crypto predictability list... but the other tokens may surprise you,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/avax-tops-the-crypto-predictability-list-but-the-other-tokens-may-surprise-you-2661615,Cointelegraph,"Oct 30, 2021",-0.125
0.0,Elon Musk-named meme token 'Dogelon Mars' gains nearly 4000% in October,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/elon-musknamed-meme-token-dogelon-mars-gains-nearly-4000-in-october-2661612,Cointelegraph,"Oct 30, 2021",0.1
0.7003,7 lessons learned from building and scaling Bitcoin mining operations,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/7-lessons-learned-from-building-and-scaling-bitcoin-mining-operations-2661605,Cointelegraph,"Oct 30, 2021",0.0
0.0,"Users unable to sell Squid Game token clocking 45,000% gains",https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/users-unable-to-sell-squid-game-token-clocking-45000-gains-2661602,Cointelegraph,"Oct 30, 2021",-0.45
0.3818,NFT hype isn’t cooling down as Coinbase and FTX only dive deeper,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/nft-hype-isnt-cooling-down-as-coinbase-and-ftx-only-dive-deeper-2661596,Cointelegraph,"Oct 30, 2021",-0.07777777777777779
0.4588,Death & Taxes are Life’s Only Certainties – TaxBit is Making One of Those Less Scary,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/death--taxes-are-lifes-only-certainties--taxbit-is-making-one-of-those-less-scary-2661589,DailyCoin,"Oct 30, 2021",-0.2222222222222222
0.34,"Axie Infinity, Decentraland and ‘metaverse’ cryptos rally after Facebook rebrands to Meta",https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/axie-infinity-decentraland-and-metaverse-cryptos-rally-after-facebook-rebrands-to-meta-2661588,Cointelegraph,"Oct 30, 2021",0.0
-0.0772,BTC price 'ready to rally' with Bitcoin bulls clear to charge at $85K — analysis,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/btc-price-ready-to-rally-with-bitcoin-bulls-clear-to-charge-at-85k--analysis-2661584,Cointelegraph,"Oct 30, 2021",0.15000000000000002
0.2263,Major Russian bank explores crypto investment amid strong demand,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/major-russian-bank-explores-crypto-investment-amid-strong-demand-2661573,Cointelegraph,"Oct 30, 2021",0.16527777777777777
-0.4767,"Cardano Stablecoin Protocol, Ardana Raises $10m In Funding Round",https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/cardano-stablecoin-protocol-ardana-raises-10m-in-funding-round-2661572,CoinQuora,"Oct 30, 2021",-0.2
0.0,Huobi closes crypto derivatives as part of wind-down for Chinese traders,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/huobi-closes-crypto-derivatives-as-part-of-winddown-for-chinese-traders-2661570,Cointelegraph,"Oct 30, 2021",0.0
0.0,Good News! Dvision Metaverse Is Officially Launching on November 1,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/good-news-dvision-metaverse-is-officially-launching-on-november-1-2661566,CoinQuora,"Oct 30, 2021",0.875
0.0,Dallas Mavericks fan wins $100k in Bitcoin at NBA shootout event,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/dallas-mavericks-fan-wins-100k-in-bitcoin-at-nba-shootout-event-2661565,Cointelegraph,"Oct 30, 2021",0.3
0.296,Breaking: Hackers Exploit El Salvador’s Chivo BTC Wallet’s Setup Process,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/breaking-hackers-exploit-el-salvadors-chivo-btc-wallets-setup-process-2661561,CoinQuora,"Oct 30, 2021",0.0
0.0,Australian securities regulator issues guidelines for crypto ETPs,https://www.investing.com/news/cryptocurrency-news/8/news/cryptocurrency-news/australian-securities-regulator-issues-guidelines-for-crypto-etps-2661554,Cointelegraph,"Oct 30, 2021",0.0
0.1779,Biggest Bitcoin fund in the world could become ETF by July as GBTC nears $40B AUM,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/biggest-bitcoin-fund-in-the-world-could-become-etf-by-july-as-gbtc-nears-40b-aum-2661551,Cointelegraph,"Oct 30, 2021",0.0
0.7096,Bitcoin eyes third weekly close above $60K as Ethereum fuels new altcoin market cap record,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/bitcoin-eyes-third-weekly-close-above-60k-as-ethereum-fuels-new-altcoin-market-cap-record-2661549,Cointelegraph,"Oct 30, 2021",0.04545454545454545
0.2023,Shiba Inu now accepted as payment at a French bistro in Paris,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/shiba-inu-now-accepted-as-payment-at-a-french-bistro-in-paris-2661547,Cointelegraph,"Oct 30, 2021",0.0
0.0,Is the Metaverse as Friendly as We Imagine It?,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/is-the-metaverse-as-friendly-as-we-imagine-it-2661546,DailyCoin,"Oct 30, 2021",0.375
0.7003,"Don’t Stifle Crypto Innovation, Says US Senator Hagerty to CFPB Director",https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/dont-stifle-crypto-innovation-says-us-senator-hagerty-to-cfpb-director-2661536,CoinQuora,"Oct 30, 2021",0.0
0.0,"Russian crypto market worth $500B despite bad regulation, says exec",https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/russian-crypto-market-worth-500b-despite-bad-regulation-says-exec-2661530,Cointelegraph,"Oct 30, 2021",-0.13333333333333328
0.3818,Dogelon Bullish and Raises Above 100%,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/dogelon-bullish-and-raises-above-100-2661521,CoinQuora,"Oct 30, 2021",0.0
0.4588,Major Indonesian Islamic organization declares crypto ‘haram’ — Or forbidden,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/major-indonesian-islamic-organization-declares-crypto-haram--or-forbidden-2661519,Cointelegraph,"Oct 30, 2021",0.0625
0.34,Fight over Greenidge miner's legal threats to activists over ‘false' claims ,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/fight-over-greenidge-miners-legal-threats-to-activists-over-false-claims-2661515,Cointelegraph,"Oct 30, 2021",-0.10000000000000003
-0.0772,Immersive cooling tech could help Bitcoin mining go green by 2030 ,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/immersive-cooling-tech-could-help-bitcoin-mining-go-green-by-2030-2661512,Cointelegraph,"Oct 30, 2021",-0.2
0.2263,Ethereum hits new ATH after Altair upgrade shows clear path to the merge ,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/ethereum-hits-new-ath-after-altair-upgrade-shows-clear-path-to-the-merge-2661511,Cointelegraph,"Oct 30, 2021",0.1181818181818182
-0.4767,The Psychology of Buying Into Crypto,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/the-psychology-of-buying-into-crypto-2661507,DailyCoin,"Oct 30, 2021",0.0
0.0,Cathie Wood’s Ark snaps up $80M Robinhood shares after crypto led price dip,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/cathie-woods-ark-snaps-up-80m-robinhood-shares-after-crypto-led-price-dip-2661505,Cointelegraph,"Oct 30, 2021",0.0
0.0,"MicroStrategy added 9K BTC last quarter, its stash is now worth $7 billion ",https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/microstrategy-added-9k-btc-last-quarter-its-stash-is-now-worth-7-billion-2661504,Cointelegraph,"Oct 29, 2021",0.15
0.0,Memecoin mania triggers triple-digit gains from Binance Smart Chain-based altcoins,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/memecoin-mania-triggers-tripledigit-gains-from-binance-smart-chainbased-altcoins-2661493,Cointelegraph,"Oct 29, 2021",0.21428571428571427
0.296,"Shanghai Man: Inside Blockchain Week’s private parties, Vitalik’s speech, and Gate.io climbs the ranks",https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/shanghai-man-inside-blockchain-weeks-private-parties-vitaliks-speech-and-gateio-climbs-the-ranks-2661490,Cointelegraph,"Oct 29, 2021",0.0
0.0,Aavegotchi (GHST) gains 50% as ‘Gotchiverse’ auctions set a path to the Metaverse,https://www.investing.com/news/cryptocurrency-news/9/news/cryptocurrency-news/aavegotchi-ghst-gains-50-as-gotchiverse-auctions-set-a-path-to-the-metaverse-2661488,Cointelegraph,"Oct 29, 2021",0.0
